Linux 6.8.0-52-generic (SnowBrain) 	07.03.2025 	_x86_64_	(4 CPU)

14.39.18     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14.44.00     all    6,08    0,00    5,82    0,00    0,00    0,00    0,00    0,00    0,00   88,10
14.44.01     all    6,65    0,00    8,70    0,00    0,00    0,00    0,00    0,00    0,00   84,65
14.44.02     all    8,14    0,00    6,11    0,25    0,00    0,00    0,00    0,00    0,00   85,50
14.44.03     all   44,19    0,00    8,79    0,26    0,00    0,26    0,00    0,00    0,00   46,51
14.44.04     all   42,67    0,00   17,99    0,00    0,00    0,00    0,00    0,00    0,00   39,33
14.44.05     all   27,09    0,00   13,67    0,76    0,00    0,00    0,00    0,00    0,00   58,48
14.44.06     all    4,60    0,00    3,32    0,00    0,00    0,00    0,00    0,00    0,00   92,07
14.44.07     all    3,27    0,00    4,03    0,00    0,00    0,25    0,00    0,00    0,00   92,44
14.44.08     all    1,26    0,00    1,26    0,00    0,00    0,00    0,00    0,00    0,00   97,47
14.44.09     all    3,55    0,00    4,06    0,00    0,00    0,00    0,00    0,00    0,00   92,39
14.44.10     all    1,77    0,00    1,52    0,25    0,00    0,00    0,00    0,00    0,00   96,46
14.44.11     all    5,06    0,00    8,86    0,51    0,00    0,00    0,00    0,00    0,00   85,57
14.44.12     all    1,52    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   97,47
14.44.13     all    4,55    0,00    4,55    0,00    0,00    0,00    0,00    0,00    0,00   90,91
14.44.14     all    6,84    0,00    1,77    0,25    0,00    0,00    0,00    0,00    0,00   91,14
14.44.15     all    8,44    0,00    6,14    0,00    0,00    0,00    0,00    0,00    0,00   85,42
14.44.16     all   10,66    0,00    4,31    0,25    0,00    0,00    0,00    0,00    0,00   84,77
14.44.17     all    3,75    0,00    5,75    0,25    0,00    0,00    0,00    0,00    0,00   90,25
14.44.18     all    2,26    0,00    1,76    0,00    0,00    0,00    0,00    0,00    0,00   95,98
14.44.19     all   40,31    0,00   13,27    0,26    0,00    0,26    0,00    0,00    0,00   45,92
14.44.20     all   49,25    0,00   13,32    0,25    0,00    0,50    0,00    0,00    0,00   36,68
14.44.21     all   19,64    0,00    8,67    0,26    0,00    0,00    0,00    0,00    0,00   71,43
14.44.22     all   15,31    0,00   11,99    0,00    0,00    0,51    0,00    0,00    0,00   72,19
14.44.23     all   50,38    0,00   14,94    0,00    0,00    0,00    0,00    0,00    0,00   34,68
14.44.24     all   39,29    0,00   15,37    0,76    0,00    0,00    0,00    0,00    0,00   44,58
14.44.25     all   72,07    0,00   16,71    0,00    0,00    0,00    0,00    0,00    0,00   11,22
14.44.26     all   61,42    0,00   20,05    0,00    0,00    0,00    0,00    0,00    0,00   18,53
14.44.27     all   55,22    0,00   15,92    0,00    0,00    0,00    0,00    0,00    0,00   28,86
14.44.28     all   53,52    0,00   18,84    0,00    0,00    0,25    0,00    0,00    0,00   27,39
14.44.29     all   50,63    0,00   11,84    0,50    0,00    0,00    0,00    0,00    0,00   37,03
14.44.30     all   66,67    0,00    9,85    0,00    0,00    0,00    0,00    0,00    0,00   23,48
14.44.31     all   26,70    0,00    2,77    0,00    0,00    0,00    0,00    0,00    0,00   70,53
14.44.32     all   29,97    0,00    6,30    0,00    0,00    0,00    0,00    0,00    0,00   63,73
14.44.33     all   30,56    0,00    3,03    0,51    0,00    0,00    0,00    0,00    0,00   65,91
14.44.34     all   27,32    0,00    3,01    0,00    0,00    0,25    0,00    0,00    0,00   69,42
14.44.35     all   26,72    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   72,77
14.44.36     all   26,13    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   72,86
14.44.37     all   28,14    0,00    3,52    0,00    0,00    0,00    0,00    0,00    0,00   68,34
14.44.38     all   39,14    0,00    2,53    0,25    0,00    0,00    0,00    0,00    0,00   58,08
14.44.39     all   38,94    0,00    5,28    0,25    0,00    0,50    0,00    0,00    0,00   55,03
14.44.40     all   38,48    0,00    2,78    0,25    0,00    0,00    0,00    0,00    0,00   58,48
14.44.41     all   27,71    0,00    4,03    0,00    0,00    0,00    0,00    0,00    0,00   68,26
14.44.42     all   29,47    0,00    1,51    0,00    0,00    0,00    0,00    0,00    0,00   69,02
14.44.43     all   11,20    0,00    7,12    0,00    0,00    0,00    0,00    0,00    0,00   81,68
14.44.44     all   39,90    0,00   13,64    0,00    0,00    0,00    0,00    0,00    0,00   46,46
14.44.45     all    3,57    0,00    4,08    0,00    0,00    0,00    0,00    0,00    0,00   92,35
14.44.46     all    1,76    0,00    1,51    0,00    0,00    0,00    0,00    0,00    0,00   96,73
14.44.47     all    3,28    0,00    3,03    0,00    0,00    0,00    0,00    0,00    0,00   93,69
14.44.48     all    2,52    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   95,47
14.44.49     all    2,26    0,00    3,27    0,25    0,00    0,00    0,00    0,00    0,00   94,22
14.44.50     all    2,02    0,00    0,76    0,00    0,00    0,00    0,00    0,00    0,00   97,23
14.44.51     all    2,77    0,00    3,27    0,00    0,00    0,25    0,00    0,00    0,00   93,70
14.44.52     all   10,86    0,00    4,29    0,00    0,00    0,25    0,00    0,00    0,00   84,60
14.44.53     all    6,06    0,00    5,30    0,25    0,00    0,00    0,00    0,00    0,00   88,38
14.44.54     all    6,57    0,00    5,30    0,51    0,00    0,00    0,00    0,00    0,00   87,63
14.44.55     all    4,27    0,00    1,26    0,00    0,00    0,00    0,00    0,00    0,00   94,47
14.44.56     all   82,21    0,00   17,54    0,00    0,00    0,00    0,00    0,00    0,00    0,25
14.44.57     all   63,89    0,00   16,16    0,25    0,00    0,25    0,00    0,00    0,00   19,44
14.44.58     all   14,25    0,00    9,67    0,25    0,00    0,25    0,00    0,00    0,00   75,57
14.44.59     all   11,62    0,00    5,30    0,00    0,00    0,25    0,00    0,00    0,00   82,83
14.45.00     all   20,20    0,00   18,41    0,26    0,00    0,00    0,00    0,00    0,00   61,13
14.45.01     all   44,53    0,00   19,59    0,51    0,00    0,00    0,00    0,00    0,00   35,37
14.45.02     all   62,50    0,00   12,50    0,00    0,00    0,00    0,00    0,00    0,00   25,00
14.45.03     all   54,77    0,00   22,11    0,00    0,00    0,00    0,00    0,00    0,00   23,12
14.45.04     all   47,49    0,00   13,82    0,00    0,00    0,00    0,00    0,00    0,00   38,69
14.45.05     all   60,75    0,00   26,00    0,00    0,00    0,00    0,00    0,00    0,00   13,25
14.45.06     all   53,77    0,00   10,05    0,00    0,00    0,00    0,00    0,00    0,00   36,18
14.45.07     all   59,03    0,00   10,69    0,25    0,00    0,00    0,00    0,00    0,00   30,03
14.45.08     all   27,07    0,00    3,01    0,00    0,00    0,25    0,00    0,00    0,00   69,67
14.45.09     all   27,71    0,00    4,03    0,00    0,00    0,00    0,00    0,00    0,00   68,26
14.45.10     all   26,84    0,00    1,52    0,00    0,00    0,00    0,00    0,00    0,00   71,65
14.45.11     all   27,64    0,00    3,27    0,25    0,00    0,00    0,00    0,00    0,00   68,84
14.45.12     all   26,08    0,00    0,76    0,00    0,00    0,00    0,00    0,00    0,00   73,16
14.45.13     all   27,16    0,00    2,54    0,00    0,00    0,00    0,00    0,00    0,00   70,30
14.45.14     all   26,33    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   73,16
14.45.15     all   26,77    0,00    2,53    0,00    0,00    0,00    0,00    0,00    0,00   70,71
14.45.16     all   27,68    0,00    2,24    0,00    0,00    0,25    0,00    0,00    0,00   69,83
14.45.17     all   26,33    0,00    0,76    0,00    0,00    0,00    0,00    0,00    0,00   72,91
14.45.18     all   27,96    0,00    3,27    0,00    0,00    0,00    0,00    0,00    0,00   68,77
14.45.19     all   18,78    0,00    5,33    0,25    0,00    0,00    0,00    0,00    0,00   75,63
14.45.20     all    5,05    0,00    7,32    0,00    0,00    0,00    0,00    0,00    0,00   87,63
14.45.21     all    2,02    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   95,97
14.45.22     all    2,53    0,00    3,29    0,25    0,00    0,00    0,00    0,00    0,00   93,92
14.45.23     all    8,33    0,00    1,26    0,00    0,00    0,00    0,00    0,00    0,00   90,40
14.45.24     all   43,18    0,00   14,39    0,51    0,00    0,51    0,00    0,00    0,00   41,41
14.45.25     all   11,62    0,00    4,55    0,00    0,00    0,25    0,00    0,00    0,00   83,59
14.45.26     all   18,37    0,00    5,87    0,26    0,00    0,00    0,00    0,00    0,00   75,51
14.45.27     all    0,75    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   98,50
14.45.28     all    2,26    0,00    3,01    0,00    0,00    0,00    0,00    0,00    0,00   94,74
14.45.29     all    9,41    0,00    4,83    0,00    0,00    0,00    0,00    0,00    0,00   85,75
14.45.30     all   48,85    0,00   22,76    0,77    0,00    0,26    0,00    0,00    0,00   27,37
14.45.31     all   46,33    0,00   18,73    0,25    0,00    0,51    0,00    0,00    0,00   34,18
14.45.32     all   81,16    0,00   12,31    0,25    0,00    0,00    0,00    0,00    0,00    6,28
14.45.33     all   79,60    0,00   17,66    0,00    0,00    0,25    0,00    0,00    0,00    2,49
14.45.34     all   76,83    0,00   20,91    0,25    0,00    0,25    0,00    0,00    0,00    1,76
14.45.35     all   72,86    0,00   18,09    0,00    0,00    0,50    0,00    0,00    0,00    8,54
14.45.36     all   34,53    0,00    8,44    0,00    0,00    0,26    0,00    0,00    0,00   56,78
14.45.37     all   29,08    0,00   18,11    0,00    0,00    0,00    0,00    0,00    0,00   52,81
14.45.38     all   26,90    0,00    6,85    0,00    0,00    0,00    0,00    0,00    0,00   66,24
14.45.39     all   38,60    0,00    9,59    0,26    0,00    0,26    0,00    0,00    0,00   51,30
14.45.40     all   50,76    0,00   14,21    0,76    0,00    0,25    0,00    0,00    0,00   34,01
14.45.41     all   20,36    0,00    6,87    0,76    0,00    0,25    0,00    0,00    0,00   71,76
14.45.42     all   10,26    0,00    6,92    0,26    0,00    0,26    0,00    0,00    0,00   82,31
14.45.43     all   18,02    0,00    6,85    0,00    0,00    0,00    0,00    0,00    0,00   75,13
14.45.44     all   24,81    0,00   13,42    0,25    0,00    0,00    0,00    0,00    0,00   61,52
14.45.45     all   54,96    0,00   16,79    0,25    0,00    0,25    0,00    0,00    0,00   27,74
14.45.46     all   27,71    0,00   11,34    0,50    0,00    0,00    0,00    0,00    0,00   60,45
14.45.47     all   10,03    0,00    2,57    0,00    0,00    0,00    0,00    0,00    0,00   87,40
14.45.48     all    3,76    0,00    4,26    0,25    0,00    0,00    0,00    0,00    0,00   91,73
14.45.49     all    4,58    0,00    4,83    0,00    0,00    0,00    0,00    0,00    0,00   90,59
14.45.50     all    4,31    0,00    2,28    0,00    0,00    0,00    0,00    0,00    0,00   93,40
14.45.51     all   26,92    0,00   16,92    0,26    0,00    0,26    0,00    0,00    0,00   55,64
14.45.52     all   18,93    0,00    8,18    0,26    0,00    0,51    0,00    0,00    0,00   72,12
14.45.53     all   11,68    0,00    6,85    0,00    0,00    0,25    0,00    0,00    0,00   81,22
14.45.54     all    4,05    0,00    4,56    0,00    0,00    0,00    0,00    0,00    0,00   91,39
14.45.55     all   25,51    0,00   10,20    0,00    0,00    0,00    0,00    0,00    0,00   64,29
14.45.56     all    8,33    0,00    2,53    0,25    0,00    0,51    0,00    0,00    0,00   88,38
14.45.57     all   10,61    0,00    4,55    0,00    0,00    0,00    0,00    0,00    0,00   84,85
14.45.58     all    1,51    0,00    0,76    0,00    0,00    0,00    0,00    0,00    0,00   97,73
14.45.59     all    3,27    0,00    5,28    0,00    0,00    0,00    0,00    0,00    0,00   91,46
14.46.00     all    1,76    0,00    1,26    0,00    0,00    0,00    0,00    0,00    0,00   96,98
14.46.01     all    2,27    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   95,71
14.46.02     all    1,00    0,00    1,00    0,25    0,00    0,00    0,00    0,00    0,00   97,74
14.46.03     all    1,51    0,00    2,01    0,00    0,00    0,00    0,00    0,00    0,00   96,48
14.46.04     all    0,50    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   99,00
14.46.05     all    9,52    0,00    6,52    0,00    0,00    0,00    0,00    0,00    0,00   83,96
14.46.06     all    3,51    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   93,98
14.46.07     all    0,75    0,00    0,25    0,50    0,00    0,00    0,00    0,00    0,00   98,50
14.46.08     all    1,26    0,00    2,52    0,00    0,00    0,00    0,00    0,00    0,00   96,22
14.46.09     all    1,25    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   98,50
14.46.10     all    1,51    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   95,98
14.46.11     all    1,00    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   98,75
14.46.12     all    2,26    0,00    2,01    0,00    0,00    0,00    0,00    0,00    0,00   95,73
14.46.13     all    0,75    0,00    0,25    0,25    0,00    0,00    0,00    0,00    0,00   98,75
14.46.14     all    1,01    0,00    2,27    0,00    0,00    0,00    0,00    0,00    0,00   96,72
14.46.15     all    0,50    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   99,00
14.46.16     all    1,77    0,00    2,27    0,00    0,00    0,00    0,00    0,00    0,00   95,96
14.46.17     all    0,74    0,00    0,99    0,00    0,00    0,00    0,00    0,00    0,00   98,27
14.46.18     all    2,01    0,00    2,26    0,25    0,00    0,00    0,00    0,00    0,00   95,48
14.46.19     all    0,25    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   99,50
14.46.20     all    1,75    0,00    2,01    0,00    0,00    0,00    0,00    0,00    0,00   96,24
14.46.21     all    1,50    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   97,75
14.46.22     all    1,25    0,00    2,26    0,00    0,00    0,00    0,00    0,00    0,00   96,49
14.46.23     all    7,63    0,00    2,54    0,25    0,00    0,25    0,00    0,00    0,00   89,31
14.46.24     all    1,26    0,00    2,02    1,52    0,00    0,00    0,00    0,00    0,00   95,20
14.46.25     all   61,31    0,00    6,03    0,00    0,00    0,00    0,00    0,00    0,00   32,66
14.46.26     all    4,85    0,00    2,04    0,26    0,00    0,00    0,00    0,00    0,00   92,86
14.46.27     all    1,75    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   95,74
14.46.28     all    0,50    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   98,75
14.46.29     all    1,26    0,00    2,27    0,00    0,00    0,00    0,00    0,00    0,00   96,47
14.46.30     all    1,24    0,00    1,00    0,25    0,00    0,00    0,00    0,00    0,00   97,51
14.46.31     all   19,24    0,00    8,10    0,00    0,00    0,00    0,00    0,00    0,00   72,66
14.46.32     all   21,17    0,00    9,95    0,51    0,00    0,26    0,00    0,00    0,00   68,11
14.46.33     all   54,80    0,00   20,71    0,00    0,00    0,51    0,00    0,00    0,00   23,99
14.46.34     all    7,09    0,00    2,28    0,00    0,00    0,00    0,00    0,00    0,00   90,63
14.46.35     all   21,45    0,00    9,82    0,52    0,00    0,00    0,00    0,00    0,00   68,22
14.46.36     all   38,72    0,00    9,49    0,51    0,00    0,26    0,00    0,00    0,00   51,03
14.46.37     all    8,61    0,00    7,85    0,00    0,00    0,00    0,00    0,00    0,00   83,54
14.46.38     all   14,61    0,00    3,53    0,00    0,00    0,25    0,00    0,00    0,00   81,61
14.46.39     all    1,75    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   97,99
14.46.40     all    1,76    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   95,73
14.46.41     all    1,25    0,00    0,75    0,25    0,00    0,00    0,00    0,00    0,00   97,75
14.46.42     all    3,04    0,00    2,03    0,00    0,00    0,00    0,00    0,00    0,00   94,94
14.46.43     all    0,75    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,75
14.46.44     all    1,25    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   95,99
14.46.45     all    0,75    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   98,99
14.46.46     all    2,02    0,00    2,02    0,25    0,00    0,00    0,00    0,00    0,00   95,72
14.46.47     all    0,75    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,75
14.46.48     all    1,75    0,00    2,01    0,00    0,00    0,00    0,00    0,00    0,00   96,24
14.46.49     all    2,77    0,00    1,01    0,00    0,00    0,00    0,00    0,00    0,00   96,22
14.46.50     all    6,28    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   91,21
14.46.51     all    0,50    0,00    0,75    0,25    0,00    0,00    0,00    0,00    0,00   98,51
14.46.52     all    1,26    0,00    2,26    0,00    0,00    0,25    0,00    0,00    0,00   96,23
14.46.53     all    0,75    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   99,00
14.46.54     all    2,76    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   94,47
14.46.55     all    0,76    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,24
14.46.56     all    2,25    0,00    2,75    0,50    0,00    0,00    0,00    0,00    0,00   94,50
14.46.57     all    0,75    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   99,00
14.46.58     all    0,50    0,00    1,25    0,00    0,00    0,00    0,00    0,00    0,00   98,25
14.46.59     all    2,50    0,00    2,25    0,00    0,00    0,00    0,00    0,00    0,00   95,25
14.47.00     all    1,00    0,00    0,00    0,25    0,00    0,00    0,00    0,00    0,00   98,75
14.47.01     all    1,52    0,00    2,27    0,25    0,00    0,00    0,00    0,00    0,00   95,96
14.47.02     all    0,50    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   99,25
